시도명,학교명,급식날짜,메뉴이름,중량(g),에너지(kcal),탄수화물(g),당류(g),지방(g),단백질(g),칼슘(mg),인(mg),나트륨(mg),칼륨(mg),마그네슘(mg),철(mg),아연(mg),콜레스테롤(mg),,,,,,,
부산광역시,명호고등학교,2022-10-26,순대돼지국밥,900,690.35,34.23,0.00,16.48,17.34,132.86,239.26,3418.20,672.91,3.45,9.11,6.62,1480.97,,,,,,,
부산광역시,명호고등학교,2022-10-27,현미밥,230,351.35,77.88,0.00,1.10,6.66,6.01,178.28,42.08,209.33,0.00,1.05,1.65,0.00,,,,,,,
부산광역시,명호고등학교,2022-10-28,스팸마요덮밥,500,796.94,95.80,5.40,27.52,37.80,46.04,573.70,1375.69,624.95,0.00,6.28,7.17,108.00,,,,,,,
부산광역시,명호고등학교,2022-10-31,새우버거,200,436.75,21.35,0.00,28.05,24.92,60.60,258.45,920.26,787.00,0.00,2.88,4.69,75.78,,,,,,,
부산광역시,명호고등학교,2022-11-01,컵스프,400,280.48,35.37,0.00,14.02,5.82,0.00,0.00,1319.46,0.00,0.00,0.00,0.00,40.71,,,,,,,
부산광역시,명호고등학교,2022-11-02,돈육카레라이스,500,653.24,92.58,0.00,10.67,13.40,27.90,218.24,1108.55,525.62,70.18,1.98,2.66,13.75,,,,,,,
부산광역시,명호고등학교,2022-11-04,김치볶음밥,500,656.98,79.29,4.00,5.06,8.74,35.89,182.12,1094.91,305.71,1.92,1.06,1.85,76.00,,,,,,,
부산광역시,명호고등학교,2022-11-04,김치볶음밥,500,656.98,79.29,4.00,5.06,8.74,35.89,182.12,1094.91,305.71,1.92,1.06,1.85,76.00,,,,,,,
부산광역시,명호고등학교,2022-11-04,김치볶음밥,500,656.98,79.29,4.00,5.06,8.74,35.89,182.12,1094.91,305.71,1.92,1.06,1.85,76.00,,,,,,,
부산광역시,명호고등학교,2022-11-04,김치볶음밥,500,656.98,79.29,4.00,5.06,8.74,35.89,182.12,1094.91,305.71,1.92,1.06,1.85,76.00,,,,,,,
부산광역시,명호고등학교,2022-11-04,김치볶음밥,500,656.98,79.29,4.00,5.06,8.74,35.89,182.12,1094.91,305.71,1.92,1.06,1.85,76.00,,,,,,,
부산광역시,명호고등학교,2022-11-07,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2022-11-08,혼합곡잡곡밥추천,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2022-11-09,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2022-11-10,현미밥,230,351.35,77.88,0.00,1.10,6.66,6.01,178.28,42.08,209.33,0.00,1.05,1.65,0.00,,,,,,,
부산광역시,명호고등학교,2022-11-11,장어데리야끼덮밥,400,671.72,103.04,0.00,19.24,26.14,611.12,448.26,893.22,785.08,28.60,22.17,4.75,156.96,,,,,,,
부산광역시,명호고등학교,2022-11-11,장어데리야끼덮밥,400,671.72,103.04,0.00,19.24,26.14,611.12,448.26,893.22,785.08,28.60,22.17,4.75,156.96,,,,,,,
부산광역시,명호고등학교,2022-11-11,장어데리야끼덮밥,400,671.72,103.04,0.00,19.24,26.14,611.12,448.26,893.22,785.08,28.60,22.17,4.75,156.96,,,,,,,
부산광역시,명호고등학교,2022-11-18,자장면주식,650,760.88,134.29,7.99,23.16,15.74,166.70,302.56,2447.00,1013.84,37.46,5.33,1.41,3.08,,,,,,,
부산광역시,명호고등학교,2022-11-21,추억의도시락비엔나,400,687.74,100.33,0.00,19.29,24.46,58.42,414.66,1441.42,578.88,14.98,3.29,3.45,309.00,,,,,,,
부산광역시,명호고등학교,2022-11-22,병아리콩밥,200,322.90,65.85,0.00,1.67,8.43,24.70,126.90,4.10,258.40,22.50,1.74,1.61,0.00,,,,,,,
부산광역시,명호고등학교,2022-11-23,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2022-11-24,팥찰밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2022-11-28,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2022-11-29,검정쌀밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2022-11-30,잔치국수,700,564.23,104.67,0.44,6.23,20.26,250.38,277.30,1792.23,904.12,3.55,3.77,1.90,167.41,,,,,,,
부산광역시,명호고등학교,2022-12-01,현미밥,230,351.35,77.88,0.00,1.10,6.66,6.01,178.28,42.08,209.33,0.00,1.05,1.65,0.00,,,,,,,
부산광역시,명호고등학교,2022-12-02,닭다리칼국수,900,643.10,70.24,0.00,19.59,39.86,110.16,285.97,2492.77,913.48,5.78,2.45,1.64,113.77,,,,,,,
부산광역시,명호고등학교,2022-12-05,혼합곡잡곡밥추천,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2022-12-06,기장밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2022-12-07,산채비빔밥약고추장,400,495.89,89.66,0.52,10.99,10.66,63.10,160.29,1060.78,509.95,38.81,3.53,2.05,0.00,,,,,,,
부산광역시,명호고등학교,2022-12-08,차조밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2022-12-09,햄야채볶음밥,400,687.74,100.33,0.00,19.29,24.46,58.42,414.66,1441.42,578.88,14.98,3.29,3.45,309.00,,,,,,,
부산광역시,명호고등학교,2022-12-12,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2022-12-14,떡갈비마요덮밥,500,699.96,92.09,5.99,21.40,29.31,45.77,328.37,1182.88,764.50,30.22,4.25,8.77,72.00,,,,,,,
부산광역시,명호고등학교,2022-12-15,백미밥김가루,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2022-12-19,혼합곡잡곡밥추천,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2022-12-20,검정쌀밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2022-12-21,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2022-12-22,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2022-12-23,크루통크림스프,400,280.48,35.37,0.00,14.02,5.82,0.00,0.00,1319.46,0.00,0.00,0.00,0.00,40.71,,,,,,,
부산광역시,명호고등학교,2022-12-26,팥찰밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2022-12-28,네모유부초밥,250,463.21,78.47,6.77,11.23,12.37,120.18,225.59,929.07,291.50,27.28,2.11,2.14,0.00,,,,,,,
부산광역시,명호고등학교,2023-02-02,팥찰밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-02-03,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2023-02-06,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2023-02-07,훈제오리볶음밥,400,687.74,100.33,0.00,19.29,24.46,58.42,414.66,1441.42,578.88,14.98,3.29,3.45,309.00,,,,,,,
부산광역시,명호고등학교,2023-02-08,자장면주식,650,760.88,134.29,7.99,23.16,15.74,166.70,302.56,2447.00,1013.84,37.46,5.33,1.41,3.08,,,,,,,
부산광역시,명호고등학교,2023-03-02,팥찰밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-03-03,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2023-03-06,현미밥,230,351.35,77.88,0.00,1.10,6.66,6.01,178.28,42.08,209.33,0.00,1.05,1.65,0.00,,,,,,,
부산광역시,명호고등학교,2023-03-07,기장밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-03-08,추가밥김가루,30,81.01,12.19,6.93,4.12,4.71,45.44,95.12,498.63,413.57,0.00,2.16,0.57,0.00,,,,,,,
부산광역시,명호고등학교,2023-03-09,차조밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-03-10,추억의도시락소시지,400,687.74,100.33,0.00,19.29,24.46,58.42,414.66,1441.42,578.88,14.98,3.29,3.45,309.00,,,,,,,
부산광역시,명호고등학교,2023-03-13,검정쌀밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-03-14,토마토스파게티,500,642.18,102.07,0.00,17.37,20.22,97.18,220.69,1404.81,1651.30,0.00,5.09,3.39,12.65,,,,,,,
부산광역시,명호고등학교,2023-03-15,소보루덮밥채식,400,687.74,100.33,0.00,19.29,24.46,58.42,414.66,1441.42,578.88,14.98,3.29,3.45,309.00,,,,,,,
부산광역시,명호고등학교,2023-03-16,현미밥,230,351.35,77.88,0.00,1.10,6.66,6.01,178.28,42.08,209.33,0.00,1.05,1.65,0.00,,,,,,,
부산광역시,명호고등학교,2023-03-17,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2023-03-20,곤드레콩나물밥양념장,350,506.80,108.05,0.00,8.37,14.14,30.32,95.48,88.75,815.92,22.40,1.88,1.78,0.00,,,,,,,
부산광역시,명호고등학교,2023-03-21,혼합곡잡곡밥추천,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-03-22,잡채밥,650,851.54,125.70,4.00,28.61,21.14,84.11,287.78,2251.34,817.08,32.55,4.83,5.90,36.00,,,,,,,
부산광역시,명호고등학교,2023-03-22,잡채밥,650,851.54,125.70,4.00,28.61,21.14,84.11,287.78,2251.34,817.08,32.55,4.83,5.90,36.00,,,,,,,
부산광역시,명호고등학교,2023-03-23,검정콩밥,200,322.90,65.85,0.00,1.67,8.43,24.70,126.90,4.10,258.40,22.50,1.74,1.61,0.00,,,,,,,
부산광역시,명호고등학교,2023-03-24,떡갈비생채소비빔밥,500,699.96,92.09,5.99,21.40,29.31,45.77,328.37,1182.88,764.50,30.22,4.25,8.77,72.00,,,,,,,
부산광역시,명호고등학교,2023-03-27,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2023-03-28,검정쌀밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-03-29,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2023-03-30,현미밥,230,351.35,77.88,0.00,1.10,6.66,6.01,178.28,42.08,209.33,0.00,1.05,1.65,0.00,,,,,,,
부산광역시,명호고등학교,2023-03-31,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2023-04-03,검정쌀밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-04-04,기장밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-04-05,나물비빔밥,500,703.00,95.68,3.44,25.28,22.60,96.80,289.33,1234.09,742.51,55.80,4.75,4.16,40.20,,,,,,,
부산광역시,명호고등학교,2023-04-05,나물비빔밥,500,703.00,95.68,3.44,25.28,22.60,96.80,289.33,1234.09,742.51,55.80,4.75,4.16,40.20,,,,,,,
부산광역시,명호고등학교,2023-04-05,나물비빔밥,500,703.00,95.68,3.44,25.28,22.60,96.80,289.33,1234.09,742.51,55.80,4.75,4.16,40.20,,,,,,,
부산광역시,명호고등학교,2023-04-06,현미밥,230,351.35,77.88,0.00,1.10,6.66,6.01,178.28,42.08,209.33,0.00,1.05,1.65,0.00,,,,,,,
부산광역시,명호고등학교,2023-04-07,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2023-04-10,차조밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-04-11,팥찰밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-04-12,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2023-04-13,렌틸콩밥,200,322.90,65.85,0.00,1.67,8.43,24.70,126.90,4.10,258.40,22.50,1.74,1.61,0.00,,,,,,,
부산광역시,명호고등학교,2023-04-14,자장면주식,650,760.88,134.29,7.99,23.16,15.74,166.70,302.56,2447.00,1013.84,37.46,5.33,1.41,3.08,,,,,,,
부산광역시,명호고등학교,2023-04-17,혼합곡잡곡밥추천,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-04-18,기장밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-04-19,크림스파게티안,400,825.06,85.88,0.00,45.40,19.44,233.33,333.99,1025.21,916.21,0.00,3.26,2.55,140.15,,,,,,,
부산광역시,명호고등학교,2023-04-20,율무밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-04-21,콩나물밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-04-21,콩나물밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-04-21,콩나물밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-04-24,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2023-04-25,백미밥김가루,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2023-04-26,돈육카레라이스,500,653.24,92.58,0.00,10.67,13.40,27.90,218.24,1108.55,525.62,70.18,1.98,2.66,13.75,,,,,,,
부산광역시,명호고등학교,2023-04-27,토마토스파게티,500,642.18,102.07,0.00,17.37,20.22,97.18,220.69,1404.81,1651.30,0.00,5.09,3.39,12.65,,,,,,,
부산광역시,명호고등학교,2023-05-01,현미밥,230,351.35,77.88,0.00,1.10,6.66,6.01,178.28,42.08,209.33,0.00,1.05,1.65,0.00,,,,,,,
부산광역시,명호고등학교,2023-05-02,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2023-05-03,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2023-05-04,로제스파게티,500,642.18,102.07,0.00,17.37,20.22,97.18,220.69,1404.81,1651.30,0.00,5.09,3.39,12.65,,,,,,,
부산광역시,명호고등학교,2023-05-08,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2023-05-09,현미밥,230,351.35,77.88,0.00,1.10,6.66,6.01,178.28,42.08,209.33,0.00,1.05,1.65,0.00,,,,,,,
부산광역시,명호고등학교,2023-05-10,낙지새우비빔밥,400,683.62,113.43,5.09,16.84,19.26,119.37,249.11,1155.81,640.97,29.67,4.52,3.57,119.13,,,,,,,
부산광역시,명호고등학교,2023-05-11,기장밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-05-12,나물비빔밥,500,703.00,95.68,3.44,25.28,22.60,96.80,289.33,1234.09,742.51,55.80,4.75,4.16,40.20,,,,,,,
부산광역시,명호고등학교,2023-05-12,나물비빔밥,500,703.00,95.68,3.44,25.28,22.60,96.80,289.33,1234.09,742.51,55.80,4.75,4.16,40.20,,,,,,,
부산광역시,명호고등학교,2023-05-12,나물비빔밥,500,703.00,95.68,3.44,25.28,22.60,96.80,289.33,1234.09,742.51,55.80,4.75,4.16,40.20,,,,,,,
부산광역시,명호고등학교,2023-05-15,팥찰밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-05-16,혼합곡잡곡밥추천,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-05-17,고기짬뽕,1000,650.31,118.54,0.00,13.53,25.53,82.74,320.60,3451.37,857.44,32.80,4.61,3.56,105.23,,,,,,,
부산광역시,명호고등학교,2023-05-17,고기짬뽕,1000,650.31,118.54,0.00,13.53,25.53,82.74,320.60,3451.37,857.44,32.80,4.61,3.56,105.23,,,,,,,
부산광역시,명호고등학교,2023-05-18,차조밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-05-19,떡갈비마요덮밥,500,699.96,92.09,5.99,21.40,29.31,45.77,328.37,1182.88,764.50,30.22,4.25,8.77,72.00,,,,,,,
부산광역시,명호고등학교,2023-05-23,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2023-05-26,곤드레콩나물밥양념장,350,506.80,108.05,0.00,8.37,14.14,30.32,95.48,88.75,815.92,22.40,1.88,1.78,0.00,,,,,,,
부산광역시,명호고등학교,2023-05-30,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2023-05-31,날치알김치덮밥,500,699.96,92.09,5.99,21.40,29.31,45.77,328.37,1182.88,764.50,30.22,4.25,8.77,72.00,,,,,,,
부산광역시,명호고등학교,2023-05-31,날치알김치덮밥,500,699.96,92.09,5.99,21.40,29.31,45.77,328.37,1182.88,764.50,30.22,4.25,8.77,72.00,,,,,,,
부산광역시,명호고등학교,2023-05-31,날치알김치덮밥,500,699.96,92.09,5.99,21.40,29.31,45.77,328.37,1182.88,764.50,30.22,4.25,8.77,72.00,,,,,,,
부산광역시,명호고등학교,2023-06-01,산채비빔밥약고추장,400,495.89,89.66,0.52,10.99,10.66,63.10,160.29,1060.78,509.95,38.81,3.53,2.05,0.00,,,,,,,
부산광역시,명호고등학교,2023-06-02,현미밥,230,351.35,77.88,0.00,1.10,6.66,6.01,178.28,42.08,209.33,0.00,1.05,1.65,0.00,,,,,,,
부산광역시,명호고등학교,2023-06-07,토마토스파게티채식미트볼,500,642.18,102.07,0.00,17.37,20.22,97.18,220.69,1404.81,1651.30,0.00,5.09,3.39,12.65,,,,,,,
부산광역시,명호고등학교,2023-06-08,기장밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-06-09,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2023-06-12,팥찰밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-06-13,검정쌀밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-06-14,열무비빔밥약고추장,400,445.66,90.03,1.72,3.16,12.99,91.06,167.96,718.39,708.68,1.29,3.91,2.65,12.80,,,,,,,
부산광역시,명호고등학교,2023-06-15,혼합곡잡곡밥추천,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-06-16,햄야채볶음밥,400,687.74,100.33,0.00,19.29,24.46,58.42,414.66,1441.42,578.88,14.98,3.29,3.45,309.00,,,,,,,
부산광역시,명호고등학교,2023-06-19,닭갈비김치볶음밥,400,659.23,85.19,0.00,23.71,22.68,77.50,305.55,951.03,555.36,24.20,4.13,3.08,362.40,,,,,,,
부산광역시,명호고등학교,2023-06-20,차조밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-06-21,자장면주식,650,760.88,134.29,7.99,23.16,15.74,166.70,302.56,2447.00,1013.84,37.46,5.33,1.41,3.08,,,,,,,
부산광역시,명호고등학교,2023-06-22,옛날도시락비빔밥비엔나고,500,703.00,95.68,3.44,25.28,22.60,96.80,289.33,1234.09,742.51,55.80,4.75,4.16,40.20,,,,,,,
부산광역시,명호고등학교,2023-06-23,햄김가루주먹밥,200,348.87,63.64,0.00,5.42,10.28,41.45,159.43,951.32,355.38,3.24,3.40,1.91,69.12,,,,,,,
부산광역시,명호고등학교,2023-06-26,유부장국,150,37.97,1.70,0.00,1.75,4.14,98.58,88.75,511.98,156.73,0.00,1.38,0.54,15.68,,,,,,,
부산광역시,명호고등학교,2023-06-27,치킨마요덮밥,500,699.96,92.09,5.99,21.40,29.31,45.77,328.37,1182.88,764.50,30.22,4.25,8.77,72.00,,,,,,,
부산광역시,명호고등학교,2023-06-28,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2023-06-29,도라에몽빵,100,225.92,50.36,9.58,0.76,3.24,7.10,71.46,251.34,83.74,0.10,0.30,0.78,0.00,,,,,,,
부산광역시,명호고등학교,2023-06-30,토마토스파게티고,500,642.18,102.07,0.00,17.37,20.22,97.18,220.69,1404.81,1651.30,0.00,5.09,3.39,12.65,,,,,,,
부산광역시,명호고등학교,2023-07-03,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2023-07-05,열무비빔밥약고추장,400,445.66,90.03,1.72,3.16,12.99,91.06,167.96,718.39,708.68,1.29,3.91,2.65,12.80,,,,,,,
부산광역시,명호고등학교,2023-07-06,검정쌀밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-07-07,셀프김가루주먹밥,350,506.80,108.05,0.00,8.37,14.14,30.32,95.48,88.75,815.92,22.40,1.88,1.78,0.00,,,,,,,
부산광역시,명호고등학교,2023-07-10,검정쌀밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-07-11,혼합곡잡곡밥추천,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-07-12,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2023-07-13,율무밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-07-14,가지콩나물밥,350,506.80,108.05,0.00,8.37,14.14,30.32,95.48,88.75,815.92,22.40,1.88,1.78,0.00,,,,,,,
부산광역시,명호고등학교,2023-07-17,팥찰밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-07-18,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
부산광역시,명호고등학교,2023-08-16,팥찰밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-08-17,혼합곡잡곡밥추천,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-08-18,기장밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-08-21,현미밥,230,351.35,77.88,0.00,1.10,6.66,6.01,178.28,42.08,209.33,0.00,1.05,1.65,0.00,,,,,,,
부산광역시,명호고등학교,2023-08-22,차조밥,200,302.36,65.52,0.00,0.75,6.71,12.06,117.84,3.39,166.72,6.90,1.74,1.83,0.00,,,,,,,
부산광역시,명호고등학교,2023-08-23,김치말이국수,600,310.38,60.76,3.00,2.47,10.42,105.79,191.00,2335.45,453.96,0.00,2.43,1.43,22.23,,,,,,,
부산광역시,명호고등학교,2023-08-24,백미밥,210,334.80,73.71,0.00,0.45,5.76,3.60,126.00,59.40,146.70,0.00,0.36,1.35,0.00,,,,,,,
