학교명,학교종류명,시도명
경상국립대학교사범대학부설중학교,중학교,경상남도
경운중학교,중학교,경상남도
경운초등학교,초등학교,경상남도
경원중학교,중학교,경상남도
경진고등학교,고등학교,경상남도
경해여자고등학교,고등학교,경상남도
경해여자중학교,중학교,경상남도
경화초등학교,초등학교,경상남도
계동초등학교,초등학교,경상남도
계룡중학교,중학교,경상남도
계룡초등학교,초등학교,경상남도
계창초등학교,초등학교,경상남도
고성고등학교,고등학교,경상남도
고성동중학교,중학교,경상남도
고성여자중학교,중학교,경상남도
고성중앙고등학교,고등학교,경상남도
고성중학교,중학교,경상남도
고성초등학교,초등학교,경상남도
고암초등학교,초등학교,경상남도
고전초등학교,초등학교,경상남도
고제초등학교,초등학교,경상남도
고현초등학교,초등학교,경상남도
곤명중학교,중학교,경상남도
곤명초등학교,초등학교,경상남도
곤양고등학교,고등학교,경상남도
곤양중학교,중학교,경상남도
곤양초등학교,초등학교,경상남도
공군항공과학고등학교,고등학교,경상남도
관동중학교,중학교,경상남도
관동초등학교,초등학교,경상남도
관봉초등학교,초등학교,경상남도
광도초등학교,초등학교,경상남도
광려중학교,중학교,경상남도
광려초등학교,초등학교,경상남도
교동초등학교,초등학교,경상남도
교방초등학교,초등학교,경상남도
구만초등학교,초등학교,경상남도
구봉초등학교,초등학교,경상남도
구산고등학교,고등학교,경상남도
구산중학교,중학교,경상남도
구산중학교구남분교장,중학교,경상남도
